-0.0352418	-0.00900066
-0.0359473	-0.00911143
-0.0366566	-0.00922161
-0.0373698	-0.00933119
-0.0380866	-0.0094402
-0.0388071	-0.00954865
-0.0395311	-0.00965656
-0.0402586	-0.00976393
-0.0409894	-0.00987079
-0.0417235	-0.00997716
-0.0424607	-0.010083
-0.0432011	-0.0101885
-0.0439445	-0.0102935
-0.0446908	-0.010398
-0.04544	-0.0105022
-0.046192	-0.010606
-0.0469467	-0.0107095
-0.047704	-0.0108126
-0.0484638	-0.0109154
-0.0492261	-0.011018
-0.0499908	-0.0111202
-0.0507579	-0.0112223
-0.0515272	-0.0113241
-0.0522986	-0.0114257
-0.0530722	-0.0115272
-0.0538478	-0.0116286
-0.0546253	-0.0117298
-0.0554048	-0.011831
-0.056186	-0.0119321
-0.0569691	-0.0120332
-0.0577538	-0.0121343
-0.0585401	-0.0122355
-0.059328	-0.0123366
-0.0601174	-0.0124379
-0.0609083	-0.0125393
-0.0617005	-0.0126408
-0.062494	-0.0127425
-0.0632888	-0.0128444
-0.0640848	-0.0129466
-0.0648819	-0.0130489
-0.06568	-0.0131516
-0.0664792	-0.0132546
-0.0672793	-0.0133579
-0.0680804	-0.0134616
-0.0688823	-0.0135657
-0.0696849	-0.0136702
-0.0704883	-0.0137751
-0.0712924	-0.0138806
-0.0720971	-0.0139865
-0.0729024	-0.014093
-0.0737083	-0.0142001
-0.0745146	-0.0143078
-0.0753213	-0.0144161
-0.0761284	-0.014525
-0.0769358	-0.0146346
-0.0777435	-0.0147449
-0.0785514	-0.014856
-0.0793595	-0.0149678
-0.0801678	-0.0150804
-0.0809761	-0.0151939
-0.0817845	-0.0153081
-0.0825929	-0.0154233
-0.0834012	-0.0155393
-0.0842095	-0.0156562
-0.0850176	-0.0157741
-0.0858256	-0.015893
-0.0866333	-0.0160129
-0.0874408	-0.0161338
-0.0882479	-0.0162557
-0.0890548	-0.0163787
-0.0898612	-0.0165029
-0.0906673	-0.0166281
-0.0914728	-0.0167545
-0.0922779	-0.016882
-0.0930825	-0.0170108
-0.0938864	-0.0171408
-0.0946898	-0.017272
-0.0954925	-0.0174044
-0.0962945	-0.0175382
-0.0970958	-0.0176733
-0.0978964	-0.0178097
-0.0986961	-0.0179474
-0.099495	-0.0180866
-0.100293	-0.0182271
-0.10109	-0.018369
-0.101887	-0.0185124
-0.102682	-0.0186572
-0.103476	-0.0188035
-0.104269	-0.0189513
-0.105062	-0.0191007
-0.105853	-0.0192515
-0.106643	-0.0194039
-0.107431	-0.0195579
-0.108219	-0.0197135
-0.109005	-0.0198707
-0.109791	-0.0200295
-0.110574	-0.02019
-0.111357	-0.0203521
-0.112138	-0.0205159
-0.112918	-0.0206814
-0.113697	-0.0208486
-0.114474	-0.0210176
-0.115249	-0.0211882
-0.116023	-0.0213607
-0.116796	-0.0215349
-0.117567	-0.0217109
-0.118337	-0.0218887
-0.119105	-0.0220683
-0.119871	-0.0222497
-0.120636	-0.022433
-0.121399	-0.0226182
-0.12216	-0.0228052
-0.12292	-0.0229941
-0.123677	-0.0231849
-0.124434	-0.0233776
-0.125188	-0.0235722
-0.12594	-0.0237688
-0.126691	-0.0239672
-0.12744	-0.0241677
-0.128187	-0.0243701
-0.128932	-0.0245745
-0.129675	-0.0247808
-0.130416	-0.0249892
-0.131155	-0.0251995
-0.131892	-0.0254119
-0.132627	-0.0256262
-0.13336	-0.0258426
-0.134091	-0.0260611
-0.13482	-0.0262815
-0.135546	-0.0265041
-0.136271	-0.0267286
-0.136993	-0.0269553
-0.137714	-0.027184
-0.138432	-0.0274148
-0.139147	-0.0276477
-0.139861	-0.0278826
-0.140572	-0.0281197
-0.141281	-0.0283589
-0.141988	-0.0286001
-0.142692	-0.0288435
-0.143394	-0.029089
-0.144094	-0.0293366
-0.144791	-0.0295863
-0.145486	-0.0298382
-0.146179	-0.0300922
-0.146869	-0.0303483
-0.147556	-0.0306065
-0.148241	-0.0308669
-0.148924	-0.0311294
-0.149604	-0.0313941
-0.150282	-0.0316609
-0.150957	-0.0319298
-0.151629	-0.0322009
-0.152299	-0.0324742
-0.152966	-0.0327496
-0.153631	-0.0330271
-0.154293	-0.0333068
-0.154952	-0.0335886
-0.155608	-0.0338726
-0.156262	-0.0341587
-0.156914	-0.034447
-0.157562	-0.0347374
-0.158208	-0.03503
-0.158851	-0.0353247
-0.159491	-0.0356215
-0.160128	-0.0359205
-0.160763	-0.0362216
-0.161395	-0.0365248
-0.162024	-0.0368302
-0.16265	-0.0371377
-0.163273	-0.0374473
-0.163893	-0.0377591
-0.164511	-0.0380729
-0.165125	-0.0383889
-0.165737	-0.038707
-0.166346	-0.0390272
-0.166951	-0.0393495
-0.167554	-0.0396738
-0.168154	-0.0400003
-0.16875	-0.0403288
-0.169344	-0.0406595
-0.169935	-0.0409922
-0.170522	-0.0413269
-0.171107	-0.0416638
-0.171688	-0.0420027
-0.172267	-0.0423436
-0.172842	-0.0426866
-0.173414	-0.0430316
-0.173983	-0.0433786
-0.174549	-0.0437277
-0.175112	-0.0440787
-0.175672	-0.0444318
-0.176228	-0.0447869
-0.176781	-0.0451439
-0.177331	-0.0455029
-0.177878	-0.0458639
-0.178422	-0.0462269
-0.178962	-0.0465918
-0.179499	-0.0469587
-0.180033	-0.0473275
-0.180563	-0.0476982
-0.18109	-0.0480708
-0.181614	-0.0484454
-0.182135	-0.0488218
-0.182652	-0.0492001
-0.183166	-0.0495803
-0.183677	-0.0499624
-0.184184	-0.0503463
-0.184688	-0.0507321
-0.185188	-0.0511197
-0.185685	-0.0515091
-0.186179	-0.0519003
-0.186669	-0.0522933
-0.187156	-0.0526881
-0.18764	-0.0530847
-0.18812	-0.053483
-0.188596	-0.0538831
-0.189069	-0.0542849
-0.189539	-0.0546885
-0.190005	-0.0550937
-0.190468	-0.0555007
-0.190927	-0.0559093
-0.191382	-0.0563196
-0.191834	-0.0567316
-0.192283	-0.0571452
-0.192728	-0.0575604
-0.193169	-0.0579773
-0.193607	-0.0583957
-0.194042	-0.0588158
-0.194472	-0.0592374
-0.194899	-0.0596606
-0.195323	-0.0600853
-0.195743	-0.0605116
-0.196159	-0.0609394
-0.196572	-0.0613686
-0.196981	-0.0617994
-0.197387	-0.0622316
-0.197789	-0.0626653
-0.198187	-0.0631005
-0.198581	-0.063537
-0.198972	-0.063975
-0.199359	-0.0644143
-0.199743	-0.0648551
-0.200123	-0.0652972
-0.200499	-0.0657406
-0.200871	-0.0661854
-0.20124	-0.0666315
-0.201605	-0.0670788
-0.201966	-0.0675275
-0.202324	-0.0679774
-0.202678	-0.0684286
-0.203028	-0.068881
-0.203374	-0.0693346
-0.203717	-0.0697894
-0.204056	-0.0702453
-0.204391	-0.0707025
-0.204722	-0.0711607
-0.20505	-0.0716201
-0.205373	-0.0720806
-0.205693	-0.0725422
-0.20601	-0.0730049
-0.206322	-0.0734686
-0.206631	-0.0739333
-0.206935	-0.0743991
-0.207236	-0.0748658
-0.207534	-0.0753336
-0.207827	-0.0758023
-0.208117	-0.0762719
-0.208402	-0.0767425
-0.208684	-0.0772139
-0.208962	-0.0776863
-0.209236	-0.0781595
-0.209507	-0.0786335
-0.209773	-0.0791084
-0.210036	-0.0795841
-0.210295	-0.0800606
-0.21055	-0.0805379
-0.210801	-0.0810159
-0.211048	-0.0814946
-0.211292	-0.0819741
-0.211531	-0.0824542
-0.211767	-0.082935
-0.211999	-0.0834165
-0.212227	-0.0838986
-0.212451	-0.0843813
-0.212671	-0.0848646
-0.212887	-0.0853485
-0.213099	-0.0858329
-0.213308	-0.0863179
-0.213513	-0.0868034
-0.213713	-0.0872894
-0.21391	-0.0877758
-0.214103	-0.0882627
-0.214292	-0.08875
-0.214477	-0.0892377
-0.214659	-0.0897259
-0.214836	-0.0902143
-0.215009	-0.0907032
-0.215179	-0.0911923
-0.215345	-0.0916818
-0.215507	-0.0921716
-0.215664	-0.0926616
-0.215818	-0.0931519
-0.215969	-0.0936423
-0.216115	-0.094133
-0.216257	-0.0946239
-0.216396	-0.0951149
-0.21653	-0.0956061
-0.216661	-0.0960974
-0.216787	-0.0965888
-0.21691	-0.0970802
-0.217029	-0.0975717
-0.217144	-0.0980633
-0.217255	-0.0985548
-0.217363	-0.0990464
-0.217466	-0.0995379
-0.217566	-0.100029
-0.217661	-0.100521
-0.217753	-0.101012
-0.217841	-0.101503
-0.217925	-0.101994
-0.218005	-0.102485
-0.218081	-0.102976
-0.218153	-0.103466
-0.218222	-0.103956
-0.218286	-0.104446
-0.218347	-0.104936
-0.218404	-0.105426
-0.218457	-0.105915
-0.218506	-0.106404
-0.218552	-0.106892
-0.218593	-0.10738
-0.218631	-0.107868
-0.218665	-0.108355
-0.218695	-0.108842
-0.218721	-0.109328
-0.218743	-0.109814
-0.218762	-0.110299
-0.218776	-0.110784
-0.218787	-0.111268
-0.218794	-0.111752
-0.218797	-0.112235
-0.218797	-0.112718
-0.218792	-0.1132
-0.218784	-0.113681
-0.218772	-0.114161
-0.218757	-0.114641
-0.218737	-0.11512
-0.218714	-0.115598
-0.218687	-0.116076
-0.218656	-0.116553
-0.218621	-0.117029
-0.218583	-0.117504
-0.218541	-0.117978
-0.218495	-0.118451
-0.218446	-0.118924
-0.218393	-0.119395
-0.218336	-0.119866
-0.218275	-0.120336
-0.218211	-0.120804
-0.218143	-0.121272
-0.218071	-0.121738
-0.217996	-0.122204
-0.217917	-0.122668
-0.217834	-0.123132
-0.217748	-0.123594
-0.217658	-0.124055
-0.217564	-0.124515
-0.217467	-0.124974
-0.217366	-0.125432
-0.217261	-0.125888
-0.217153	-0.126343
-0.217041	-0.126797
-0.216926	-0.12725
-0.216807	-0.127701
-0.216685	-0.128151
-0.216559	-0.128599
-0.216429	-0.129047
-0.216296	-0.129492
-0.216159	-0.129937
-0.216019	-0.13038
-0.215875	-0.130821
-0.215728	-0.131261
-0.215577	-0.1317
-0.215423	-0.132137
-0.215265	-0.132572
-0.215104	-0.133006
-0.214939	-0.133438
-0.214771	-0.133869
-0.2146	-0.134298
-0.214425	-0.134726
-0.214247	-0.135151
-0.214065	-0.135576
-0.21388	-0.135998
-0.213691	-0.136419
-0.213499	-0.136838
-0.213304	-0.137255
-0.213105	-0.13767
-0.212903	-0.138084
-0.212698	-0.138495
-0.212489	-0.138905
-0.212277	-0.139313
-0.212062	-0.139719
-0.211844	-0.140124
-0.211622	-0.140526
-0.211397	-0.140926
-0.211168	-0.141324
-0.210937	-0.141721
-0.210702	-0.142115
-0.210464	-0.142508
-0.210223	-0.142898
-0.209979	-0.143286
-0.209731	-0.143672
-0.209481	-0.144056
-0.209227	-0.144438
-0.20897	-0.144818
-0.20871	-0.145196
-0.208447	-0.145571
-0.20818	-0.145944
-0.207911	-0.146315
-0.207639	-0.146684
-0.207363	-0.14705
-0.207085	-0.147415
-0.206803	-0.147777
-0.206519	-0.148136
-0.206231	-0.148494
-0.205941	-0.148849
-0.205648	-0.149201
-0.205351	-0.149551
-0.205052	-0.149899
-0.20475	-0.150244
-0.204444	-0.150587
-0.204136	-0.150928
-0.203826	-0.151266
-0.203512	-0.151601
-0.203195	-0.151934
-0.202876	-0.152265
-0.202553	-0.152593
-0.202228	-0.152918
-0.201901	-0.153241
-0.20157	-0.153561
-0.201237	-0.153878
-0.2009	-0.154193
-0.200562	-0.154505
-0.20022	-0.154815
-0.199876	-0.155122
-0.199529	-0.155426
-0.199179	-0.155727
-0.198827	-0.156026
-0.198472	-0.156322
-0.198115	-0.156615
-0.197755	-0.156906
-0.197392	-0.157193
-0.197027	-0.157478
-0.196659	-0.15776
-0.196289	-0.158039
-0.195916	-0.158315
-0.195541	-0.158589
-0.195163	-0.158859
-0.194783	-0.159127
-0.1944	-0.159391
-0.194015	-0.159653
-0.193628	-0.159912
-0.193238	-0.160167
-0.192846	-0.16042
-0.192451	-0.16067
-0.192054	-0.160917
-0.191655	-0.16116
-0.191253	-0.161401
-0.190849	-0.161639
-0.190443	-0.161873
-0.190035	-0.162104
-0.189624	-0.162333
-0.189211	-0.162558
-0.188796	-0.16278
-0.188379	-0.162999
-0.18796	-0.163214
-0.187538	-0.163427
-0.187115	-0.163636
-0.186689	-0.163843
-0.186261	-0.164045
-0.185831	-0.164245
-0.185399	-0.164442
-0.184965	-0.164635
-0.184529	-0.164825
-0.184091	-0.165011
-0.183651	-0.165195
-0.183209	-0.165375
-0.182766	-0.165551
-0.18232	-0.165725
-0.181872	-0.165895
-0.181423	-0.166061
-0.180971	-0.166225
-0.180518	-0.166385
-0.180063	-0.166541
-0.179606	-0.166694
-0.179147	-0.166844
-0.178687	-0.16699
-0.178224	-0.167133
-0.177761	-0.167272
-0.177295	-0.167408
-0.176828	-0.167541
-0.176359	-0.16767
-0.175888	-0.167795
-0.175416	-0.167917
-0.174942	-0.168035
-0.174466	-0.16815
-0.173989	-0.168262
-0.17351	-0.168369
-0.17303	-0.168474
-0.172548	-0.168574
-0.172065	-0.168671
-0.171581	-0.168765
-0.171094	-0.168855
-0.170607	-0.168941
-0.170118	-0.169024
-0.169628	-0.169103
-0.169136	-0.169178
-0.168643	-0.16925
-0.168148	-0.169318
-0.167652	-0.169382
-0.167155	-0.169443
-0.166657	-0.1695
-0.166157	-0.169553
-0.165656	-0.169603
-0.165154	-0.169649
-0.164651	-0.169691
-0.164147	-0.16973
-0.163641	-0.169764
-0.163134	-0.169795
-0.162626	-0.169823
-0.162117	-0.169846
-0.161607	-0.169866
-0.161096	-0.169882
-0.160584	-0.169894
-0.160071	-0.169903
-0.159556	-0.169907
-0.159041	-0.169908
-0.158525	-0.169905
-0.158008	-0.169899
-0.15749	-0.169888
-0.156971	-0.169874
-0.156451	-0.169855
-0.155931	-0.169833
-0.155409	-0.169808
-0.154887	-0.169778
-0.154364	-0.169744
-0.15384	-0.169707
-0.153315	-0.169665
-0.152789	-0.16962
-0.152263	-0.169571
-0.151736	-0.169518
-0.151209	-0.169461
-0.150681	-0.169401
-0.150152	-0.169336
-0.149622	-0.169268
-0.149092	-0.169195
-0.148561	-0.169119
-0.14803	-0.169039
-0.147498	-0.168955
-0.146966	-0.168867
-0.146433	-0.168775
-0.1459	-0.168679
-0.145366	-0.168579
-0.144832	-0.168475
-0.144297	-0.168368
-0.143762	-0.168256
-0.143226	-0.168141
-0.14269	-0.168021
-0.142154	-0.167898
-0.141618	-0.16777
-0.141081	-0.167639
-0.140543	-0.167504
-0.140006	-0.167365
-0.139468	-0.167221
-0.13893	-0.167074
-0.138392	-0.166923
-0.137853	-0.166768
-0.137315	-0.166609
-0.136776	-0.166446
-0.136237	-0.166279
-0.135698	-0.166108
-0.135159	-0.165934
-0.13462	-0.165755
-0.13408	-0.165572
-0.133541	-0.165385
-0.133001	-0.165195
-0.132462	-0.165
-0.131922	-0.164801
-0.131383	-0.164599
-0.130843	-0.164392
-0.130304	-0.164182
-0.129765	-0.163967
-0.129225	-0.163749
-0.128686	-0.163526
-0.128147	-0.1633
-0.127608	-0.163069
-0.127069	-0.162835
-0.126531	-0.162597
-0.125993	-0.162355
-0.125454	-0.162108
-0.124916	-0.161858
-0.124379	-0.161604
-0.123841	-0.161346
-0.123304	-0.161084
-0.122767	-0.160818
-0.12223	-0.160549
-0.121694	-0.160275
-0.121158	-0.159997
-0.120622	-0.159716
-0.120087	-0.15943
-0.119552	-0.15914
-0.119018	-0.158847
-0.118484	-0.15855
-0.11795	-0.158248
-0.117417	-0.157943
-0.116884	-0.157634
-0.116352	-0.157321
-0.11582	-0.157004
-0.115289	-0.156684
-0.114758	-0.156359
-0.114228	-0.156031
-0.113698	-0.155698
-0.113169	-0.155362
-0.112641	-0.155022
-0.112113	-0.154678
-0.111586	-0.15433
-0.111059	-0.153978
-0.110533	-0.153623
-0.110007	-0.153263
-0.109483	-0.1529
-0.108959	-0.152533
-0.108435	-0.152162
-0.107913	-0.151788
-0.107391	-0.151409
-0.106869	-0.151027
-0.106349	-0.150641
-0.105829	-0.150251
-0.10531	-0.149857
-0.104792	-0.14946
-0.104275	-0.149059
-0.103758	-0.148654
-0.103242	-0.148245
-0.102727	-0.147833
-0.102213	-0.147417
-0.1017	-0.146997
-0.101187	-0.146574
-0.100676	-0.146146
-0.100165	-0.145716
-0.0996553	-0.145281
-0.0991464	-0.144843
-0.0986384	-0.144401
-0.0981313	-0.143955
-0.0976252	-0.143506
-0.09712	-0.143053
-0.0966157	-0.142597
-0.0961124	-0.142137
-0.0956101	-0.141673
-0.0951087	-0.141206
-0.0946083	-0.140735
-0.094109	-0.14026
-0.0936106	-0.139782
-0.0931132	-0.139301
-0.0926169	-0.138816
-0.0921215	-0.138327
-0.0916272	-0.137835
-0.091134	-0.137339
-0.0906418	-0.13684
-0.0901506	-0.136338
-0.0896605	-0.135832
-0.0891715	-0.135322
-0.0886836	-0.13481
-0.0881967	-0.134293
-0.0877109	-0.133774
-0.0872262	-0.133251
-0.0867426	-0.132724
-0.0862601	-0.132194
-0.0857787	-0.131661
-0.0852985	-0.131125
-0.0848193	-0.130585
-0.0843413	-0.130042
-0.0838644	-0.129495
-0.0833886	-0.128946
-0.0829139	-0.128393
-0.0824404	-0.127837
-0.081968	-0.127277
-0.0814968	-0.126715
-0.0810267	-0.126149
-0.0805577	-0.12558
-0.08009	-0.125008
-0.0796233	-0.124433
-0.0791578	-0.123854
-0.0786935	-0.123273
-0.0782303	-0.122688
-0.0777683	-0.122101
-0.0773074	-0.12151
-0.0768477	-0.120916
-0.0763891	-0.12032
-0.0759317	-0.11972
-0.0754755	-0.119118
-0.0750204	-0.118512
-0.0745665	-0.117903
-0.0741137	-0.117292
-0.0736621	-0.116678
-0.0732117	-0.116061
-0.0727623	-0.115441
-0.0723142	-0.114818
-0.0718672	-0.114192
-0.0714213	-0.113564
-0.0709766	-0.112933
-0.070533	-0.112299
-0.0700905	-0.111662
-0.0696492	-0.111023
-0.069209	-0.110381
-0.0687699	-0.109737
-0.0683319	-0.109089
-0.0678951	-0.10844
-0.0674593	-0.107787
-0.0670247	-0.107132
-0.0665912	-0.106475
-0.0661587	-0.105815
-0.0657273	-0.105153
-0.065297	-0.104488
-0.0648678	-0.103821
-0.0644397	-0.103152
-0.0640126	-0.10248
-0.0635865	-0.101806
-0.0631615	-0.101129
-0.0627375	-0.10045
-0.0623146	-0.0997695
-0.0618927	-0.0990863
-0.0614717	-0.098401
-0.0610518	-0.0977135
-0.0606329	-0.097024
-0.0602149	-0.0963323
-0.0597979	-0.0956386
-0.0593819	-0.0949429
-0.0589668	-0.0942453
-0.0585527	-0.0935456
-0.0581394	-0.0928441
-0.0577271	-0.0921407
-0.0573157	-0.0914355
-0.0569052	-0.0907284
-0.0564956	-0.0900196
-0.0560868	-0.089309
-0.0556789	-0.0885968
-0.0552719	-0.0878829
-0.0548656	-0.0871673
-0.0544602	-0.0864502
-0.0540556	-0.0857316
-0.0536517	-0.0850114
-0.0532486	-0.0842898
-0.0528463	-0.0835667
-0.0524448	-0.0828423
-0.0520439	-0.0821166
-0.0516438	-0.0813895
-0.0512444	-0.0806612
-0.0508456	-0.0799317
-0.0504475	-0.079201
-0.0500501	-0.0784692
-0.0496533	-0.0777364
-0.0492571	-0.0770025
-0.0488616	-0.0762676
-0.0484666	-0.0755318
-0.0480721	-0.0747951
-0.0476783	-0.0740576
-0.0472849	-0.0733193
-0.0468921	-0.0725803
-0.0464998	-0.0718406
-0.046108	-0.0711003
-0.0457166	-0.0703594
-0.0453257	-0.069618
-0.0449352	-0.0688761
-0.0445451	-0.0681338
-0.0441555	-0.0673912
-0.0437661	-0.0666483
-0.0433772	-0.0659051
-0.0429886	-0.0651618
-0.0426003	-0.0644184
-0.0422123	-0.0636749
-0.0418246	-0.0629314
-0.0414372	-0.0621879
-0.0410501	-0.0614447
-0.0406631	-0.0607016
-0.0402764	-0.0599588
-0.0398899	-0.0592163
-0.0395035	-0.0584742
-0.0391174	-0.0577326
-0.0387314	-0.0569915
-0.0383455	-0.056251
-0.0379597	-0.0555113
-0.037574	-0.0547722
-0.0371884	-0.054034
-0.0368029	-0.0532968
-0.0364174	-0.0525605
-0.036032	-0.0518252
-0.0356466	-0.0510911
-0.0352612	-0.0503582
-0.0348758	-0.0496266
-0.0344904	-0.0488964
-0.0341049	-0.0481677
-0.0337194	-0.0474405
-0.0333339	-0.046715
-0.0329483	-0.0459912
-0.0325626	-0.0452692
-0.0321769	-0.0445491
-0.031791	-0.0438309
-0.0314051	-0.0431149
-0.0310191	-0.0424011
-0.0306329	-0.0416895
-0.0302467	-0.0409803
-0.0298603	-0.0402736
-0.0294738	-0.0395694
-0.0290872	-0.0388679
-0.0287005	-0.0381692
-0.0283137	-0.0374733
-0.0279267	-0.0367804
-0.0275397	-0.0360906
-0.0271525	-0.035404
-0.0267652	-0.0347207
-0.0263779	-0.0340407
-0.0259905	-0.0333643
-0.025603	-0.0326915
-0.0252154	-0.0320224
-0.0248278	-0.0313572
-0.0244402	-0.0306959
-0.0240526	-0.0300387
-0.0236651	-0.0293857
-0.0232775	-0.0287371
-0.0228901	-0.0280928
-0.0225027	-0.0274531
-0.0221155	-0.026818
-0.0217284	-0.0261878
-0.0213416	-0.0255624
-0.0209549	-0.0249421
-0.0205686	-0.024327
-0.0201826	-0.0237171
-0.0197969	-0.0231126
-0.0194117	-0.0225137
-0.0190269	-0.0219204
-0.0186427	-0.0213329
-0.018259	-0.0207513
-0.017876	-0.0201757
-0.0174938	-0.0196063
-0.0171122	-0.0190431
-0.0167316	-0.0184864
-0.0163519	-0.0179362
-0.0159732	-0.0173926
-0.0155955	-0.0168559
-0.0152191	-0.016326
-0.0148439	-0.0158032
-0.0144701	-0.0152875
-0.0140977	-0.014779
-0.013727	-0.014278
-0.0133578	-0.0137844
-0.0129905	-0.0132985
-0.012625	-0.0128203
-0.0122616	-0.0123499
-0.0119003	-0.0118875
-0.0115412	-0.0114331
-0.0111845	-0.0109869
-0.0108303	-0.010549
-0.0104788	-0.0101194
-0.0101301	-0.00969829
-0.00978434	-0.0092857
-0.00944165	-0.00888174
-0.0091022	-0.0084865
-0.00876614	-0.00810006
-0.00843363	-0.00772249
-0.00810484	-0.00735386
-0.00777994	-0.00699424
-0.00745908	-0.00664369
-0.00714244	-0.00630227
-0.0068302	-0.00597002
-0.00652252	-0.005647
-0.0062196	-0.00533324
-0.00592161	-0.00502878
-0.00562874	-0.00473365
-0.00534116	-0.00444786
-0.00505907	-0.00417144
-0.00478265	-0.00390438
-0.00451209	-0.0036467
-0.00424759	-0.00339839
-0.00398932	-0.00315944
-0.00373749	-0.00292983
-0.00349227	-0.00270953
-0.00325386	-0.00249851
-0.00302244	-0.00229674
-0.00279821	-0.00210416
-0.00258134	-0.00192072
-0.00237202	-0.00174636
-0.00217044	-0.00158101
-0.00197676	-0.00142459
-0.00179116	-0.00127703
-0.00161382	-0.00113824
-0.0014449	-0.00100811
-0.00128457	-0.000886547
-0.00113299	-0.000773439
-0.000990302	-0.000668671
-0.000856669	-0.00057212
-0.000732231	-0.00048366
-0.000617126	-0.000403156
-0.000511487	-0.000330471
-0.00041544	-0.00026546
-0.000329105	-0.000207976
-0.000252594	-0.000157866
-0.000186013	-0.000114973
-0.00012946	-7.91362e-05
-8.30248e-05	-5.01932e-05
-4.67911e-05	-2.79773e-05
-2.0833e-05	-1.232e-05
-5.21694e-06	-3.05113e-06
-2.82271e-10	4.06552e-10
